State,County,,State_name,FIPS,group,long,lat,Age.Adjusted.Rate,FFRPTH14,FSRPTH14,RECFACPTH14,POVRATE15,Pov_num,Age.poverty,Age.Black,Age.b.p,PCT_NHWHITE10,black_num,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCTHIGSD,Population.Estimate..2015,Population.Estimate..2016
MS,Benton,,Arkansas,5007,85,-93.87913513,36.29114914,167,0.660281197,0.631393895,0.103168937,10.8,27091.908,45.24348636,5.00989133,50.25337769,76.62680323,2999.934928,1.195903117,15.48891068,2.821463908,1.554177077,0.28643845,11.4,"250,851","258,291"
MS,Bolivar,,Mississippi,28011,1373,-90.76797485,33.52949142,314.5,0.533049041,0.681118218,0.177683014,36.1,12038.989,37.86262041,67.08247798,104.9450984,32.92136477,21329.88171,63.95958413,1.871430663,0.544735686,0.111290086,0.029286865,21.5,"33,349","32,737"
MS,Calhoun,,Alabama,1015,8,-85.74313354,33.96493912,321.5,0.888574485,0.66427413,0.0603886,20,23057,74.128255,75.57428488,149.7025399,73.61350066,23506.77601,20.3901427,3.283237189,0.699996627,0.404817326,0.079276726,10.9,"115,285","114,611"
MS,Carroll,,Arkansas,5015,89,-93.87340546,36.49741364,253.1,0.540657439,1.838235294,0.0360438,16.6,4605.504,11.65653062,0.189327579,11.8458582,84.02681629,74.80346852,0.269620345,12.71223493,0.582962909,0.816148073,0.058296291,16.1,"27,744","27,646"
MS,Chickasaw,,Iowa,19037,773,-92.55560303,43.22393799,192.1,0.407697326,0.978473581,0.081539465,8.5,1027.225,1.973299225,0.054123584,2.027422809,96.8566605,28.1746925,0.233137712,2.16255326,0.321569258,0.040196157,0,11,"12,085","12,023"
MS,Choctaw,,Alabama,1023,12,-87.92037201,32.30908966,270.9,0.45034902,0.37529085,0,24.4,3221.044,8.725808196,15.45648596,24.18229416,55.55956418,5705.605744,43.22101162,0.526733531,0.086586334,0.129879501,0,15.4,"13,201","12,993"
MS,Claiborne,,Mississippi,22027,1092,-92.88218689,32.58983612,379.5,0.548379235,0.243724104,0,30.9,5021.559,19.05681641,31.2290113,50.28582771,47.01366676,8228.988486,50.63681303,0.994475138,0.226810119,0.343123001,0.005815644,19.2,"16,251","16,132"
MS,Clarke,,Alabama,1025,13,-88.06360626,31.99969292,270.5,1.042293045,0.60132291,0.120264582,22.2,5489.172,14.84821026,29.20487758,44.05308784,53.97359966,10796.62757,43.66507955,1.049045794,0.286455309,0.371617698,0.015484071,14.1,"24,726","24,392"
MS,Clay,,Alabama,1027,14,-86.01242065,33.09404373,276.9,0.295159386,0.442739079,0,18.4,2483.08,6.87564852,5.493034557,12.36868308,80.2899799,1983.761126,14.69997129,2.863910422,0.165087568,0.39477462,0,18.9,"13,495","13,492"
MS,Coahoma,,Mississippi,28027,1381,-90.45857239,34.07379913,245,0.685290442,0.604668037,0.0403112,35,8573.25,21.0044625,45.20405145,66.20851395,22.63010975,18450.63325,75.32407939,1.120416045,0.435929792,0.076478911,0.015295782,17.2,"24,495","23,809"
MS,Copiah,,Mississippi,28029,1382,-90.75078583,31.70175552,286.4,0.590339271,0.451435913,0.0347258,26.1,7504.794,21.49373002,41.73361165,63.22734166,45.49899827,14571.79178,50.67744236,2.624876906,0.302217393,0.173180753,0.010187103,12.9,"28,754","28,482"
MS,Covington,,Alabama,1039,20,-86.70569611,31.00847435,243.3,0.633011552,0.474758664,0.079126444,22.3,8398.403,20.4333145,11.36721469,31.80052919,84.07520191,4672.098106,12.40566662,1.278962002,0.391897259,0.518999073,0.002647954,14.4,"37,661","37,458"
MS,Forrest,,Mississippi,28035,1385,-89.40433502,31.43819237,235.5,0.995676667,0.812262544,0.144111097,26.6,20194.986,47.55919203,64.31753077,111.8767228,58.406064,27311.0534,35.97298956,3.519096805,0.659246804,0.20284517,0.044038754,25.7,"75,921","75,979"
MS,Franklin,,Alabama,1059,30,-88.14955139,34.5837326,239.2,0.569602228,0.506313091,0.094933705,21.1,6655.362,15.9196259,2.881910481,18.80153639,79.63979309,1204.812074,3.819707292,14.85616957,0.160862983,0.381655312,0.006308352,16.7,"31,542","31,628"
MS,George,,Mississippi,28039,1387,-88.41884613,30.99701691,313.3,0.514955156,0.472042226,0.0429129,17.1,4006.872,12.55352998,5.920988678,18.47451865,88.62166711,1889.878289,8.065373372,2.00637789,0.208167242,0.292319957,0,13.1,"23,432","23,695"
MS,Greene,,Alabama,1063,32,-87.83442688,33.15706635,313.1,0.11691804,0.233836081,0,37.7,3185.65,9.97427015,21.49608906,31.47035921,17.26920951,6865.566611,81.24930901,0.762852405,0.165837479,0.121614151,0,7.8,"8,450","8,422"
MS,Grenada,,Mississippi,28043,1389,-89.78248596,33.67845917,248,0.969260593,0.738484261,0.138465799,21.3,4580.991,11.36085768,22.17155118,33.53240886,56.37724824,8940.141605,41.56852004,0.899296996,0.273897562,0.150643659,0,16.8,"21,507","21,275"
MS,Hancock,,Illinois,13141,427,-82.86688995,33.43781662,174.7,0.822658362,0.235045246,0,34.7,2976.566,5.200060802,11.06012786,16.26018866,23.45953972,6330.926079,73.80422102,1.474175416,0.498462191,0.222717149,0.010605579,20.9,"8,578","8,640"
MS,Harrison,,Indiana,18061,693,-85.96086121,38.01002121,190.7,0.483472862,0.381689102,0.0254459,11.2,4439.568,8.466256176,0.32069385,8.786950026,96.49425871,168.1666753,0.424245504,1.475967889,0.388680012,0.213392948,0.02286353,21.5,"39,639","39,826"
MS,Hinds,,Mississippi,28049,1392,-90.24658203,32.0512619,209.5,0.943671044,0.410291758,0.069749599,27.1,65916.414,138.0948873,350.7600231,488.8549104,27.97113562,167427.2186,68.83380557,1.479911124,0.754632366,0.139837332,0.011822981,28,"243,234","241,229"
MS,Holmes,,Florida,12059,319,-85.8691864,30.72199631,199,0.203562341,0.508905852,0,25.9,5006.211,9.96235989,2.200520369,12.16288026,88.93461133,1105.78913,5.720881216,2.228132684,0.416520299,0.71761931,0.135494555,11.6,"19,329","19,487"
MS,Humphreys,,Mississippi,28053,1394,-90.36117554,33.28884506,344.7,0.343210159,0.228806773,0,41.5,3593.07,12.38531229,22.12126204,34.50657433,22.752,6417.54048,74.12266667,2.154666667,0.213333333,0.106666667,0,13.9,"8,658","8,513"
MS,Itawamba,,Mississippi,28057,1396,-88.18393707,34.31444168,256.5,0.51005228,0.552556637,0.0425044,18.1,4280.469,10.97940299,3.592766267,14.57216925,91.83368232,1400.688603,5.922823811,1.281996496,0.222212726,0.188026153,0.012819965,13.1,"23,649","23,529"
MS,Jackson,,Alabama,1071,36,-86.31036377,34.99053192,281.9,0.550650337,0.474698566,0,18.4,9622.832,27.12676341,4.905313052,32.03207646,90.06143499,1740.089766,3.327258722,2.515640558,0.309993049,1.27754711,0.054483627,20.5,"52,298","52,138"
MS,Jasper,,Georgia,13159,436,-83.69194794,33.5123024,241.8,0.22334723,0.521143538,0,17.4,2370.576,5.732052768,7.181063378,12.91311615,72.62589928,2969.835971,21.79856115,3.669064748,0.215827338,0.287769784,0.007194245,13.7,"13,624","13,654"
MS,Jefferson,,Alabama,1073,37,-86.56819153,33.77586365,194.8,0.971559929,0.569013292,0.105933326,18,118801.26,231.4248545,537.9514498,769.3763043,51.66751207,276155.7751,41.84134033,3.870814894,1.37972196,0.217323294,0.023387692,17.8,"660,007","659,521"
MS,Jones,,Georgia,13169,441,-83.43984222,33.18571854,167.1,0.243165318,0.486330635,0.069475805,14.2,4054.668,6.775350228,11.61180097,18.3871512,72.65687677,6949.013149,24.33639122,1.098747776,0.648784401,0.212773379,0.006976176,18.7,"28,554","28,623"
MS,Kemper,,Mississippi,28069,1402,-88.35009766,32.92215347,235.4,0.295188429,0.295188429,0,31.9,3171.817,7.466457218,14.0421501,21.50860731,35.05164499,5965.229438,59.99426167,0.497322112,0.095638868,3.682096404,0,11.4,"9,943","9,896"
MS,Lafayette,,Arkansas,5073,118,-93.48952484,33.01955795,212.5,0.421881592,0.140627197,0,22.7,1584.687,3.367459875,5.505013881,8.872473756,59.94767822,2590.594768,37.10922171,1.71353826,0.340091563,0.143884892,0,39.7,"6,981","6,847"
MS,Lamar,,Alabama,1075,38,-88.25269318,33.73575592,259.8,0.425954849,0.709924748,0,24.7,3433.794,8.920996812,4.054651363,12.97564817,86.11645152,1560.681818,11.22631145,1.235924197,0.027464982,0.164789893,0.006866246,36.8,"13,902","13,918"
MS,Lauderdale,,Alabama,1077,39,-88.10944366,34.89885712,202.2,0.773395205,0.751912005,0.096674401,17.3,15998.521,32.34900946,18.53567895,50.88468841,85.4588012,9167.002448,9.912737706,2.24573666,0.728084652,0.348401989,0.02480881,19.2,"92,477","92,318"
MS,Lawrence,,Alabama,1079,40,-87.52503204,34.30298233,220.3,0.477940078,0.507811333,0.0597425,18.7,6195.871,13.64950381,8.326091619,21.97559543,76.93875768,3779.433327,11.40685518,1.67156877,0.119397769,5.614607298,0.014560704,13.6,"33,133","33,244"
MS,Leake,,Mississippi,28079,1407,-89.31838989,32.93361664,213.1,0.517397491,0.388048118,0.0431165,24.3,5517.558,11.7579161,19.55379102,31.31170712,48.77546734,9175.875657,40.41167822,4.284814115,0.205839109,5.679479101,0,12.3,"22,706","22,620"
MS,Lee,,Alabama,1081,41,-84.98683167,32.49816513,170.4,0.82979482,0.706622152,0.0518622,21,32921.07,56.09750328,60.33003402,116.4275373,69.80541473,35404.94954,22.58444031,3.259249752,2.577595243,0.283072009,0.04705983,23.1,"156,767","158,991"
MS,Leflore,,Mississippi,28083,1409,-90.14344788,33.72429657,273.9,0.668321558,0.668321558,0.095474508,42.3,12816.9,35.1054891,59.69691055,94.80239965,24.53816877,21795.14806,71.93118173,2.299099545,0.566265433,0.120679519,0.006188693,18.8,"30,300","29,856"
MS,Lincoln,,Arkansas,5079,121,-91.97119141,33.79878235,275.9,0.357909807,0.429491768,0.071581961,25.1,3474.091,9.585017069,11.37730298,20.96232005,65.77048252,4123.70532,29.79340597,3.19796236,0.141502759,0.247629829,0.007075138,14.8,"13,841","13,705"
MS,Madison,,Alabama,1089,45,-86.78018951,34.54935455,194.3,0.942052361,0.645163132,0.139880502,13.3,46989.166,91.29994954,163.0343684,254.3343179,66.14030005,83908.57867,23.74981706,4.600804633,2.439286642,0.697408389,0.095874986,45.7,"353,302","356,967"
MS,Marion,,Alabama,1093,47,-87.94902039,33.91910172,281.8,0.561593604,0.660698358,0.066069836,19.8,5968.71,16.81982478,3.251542194,20.07136697,92.63387055,1153.847478,3.827657915,2.053548219,0.172212113,0.305432805,0.022744996,12.7,"30,145","29,998"
MS,Marshall,,Alabama,1095,48,-86.06971741,34.46340942,243.1,0.750243036,0.6340082,0.0422672,20.1,19033.293,46.26993528,3.437426447,49.70736173,83.91833926,1413.996893,1.493243316,12.08140272,0.510648362,0.612778035,0.067728099,13,"94,693","95,157"
MS,Monroe,,Alabama,1099,50,-87.49065399,31.83353424,211.8,0.410078826,0.45564314,0.0455643,28.6,6205.342,13.14291436,19.08651079,32.22942515,54.71215537,9011.57261,41.53372637,0.953702098,0.290445639,1.109762441,0.017340038,15.6,"21,697","21,530"
MS,Montgomery,,Alabama,1101,51,-86.40776825,32.05698776,169.4,0.928427112,0.623372489,0.084000548,22.8,51725.904,87.62368138,209.3259522,296.9496335,38.41029285,123569.0391,54.46737268,3.624821789,2.089264615,0.226714858,0.036623169,18.3,"226,868","226,349"
MS,Neshoba,,Mississippi,28099,1417,-89.32411957,32.57838058,375.9,0.610894281,0.373324283,0.067877142,25.5,7500.57,28.19464263,22.98454028,51.17918291,59.97102035,6114.535855,20.78784203,1.580401671,0.343712091,15.98935166,0.020218358,14.4,"29,414","29,403"
MS,Newton,,Arkansas,5101,132,-92.95094299,35.71245956,376.6,0.126518219,0.632591093,0,24.2,1917.366,7.220800356,0.017909975,7.238710331,94.76590636,4.755702312,0.06002401,1.692677071,0.264105642,1.008403361,0.012004802,15.8,"7,923","7,936"
MS,Noxubee,,Mississippi,28103,1419,-88.35009766,32.92215347,299.6,0.269905533,0,0.089968511,34.3,3794.952,11.36967619,23.68434303,35.05401922,26.9640537,7905.321438,71.45084452,0.796881767,0.190558683,0.173235167,0.008661758,14.5,"11,064","11,038"
MS,Oktibbeha,,Mississippi,28105,1420,-88.66522217,33.2831192,169,0.708301291,0.910673089,0.080948719,27.1,13476.559,22.77538471,30.59791331,53.37329802,58.36881962,18105.27415,36.407879,1.432736884,2.414465818,0.174110046,0.025172537,42,"49,729","49,833"
MS,Panola,,Mississippi,28107,1421,-89.71945953,34.5608139,308,0.580652654,0.43548949,0.0290326,24.8,8469.696,26.08666368,50.9195919,77.00625558,48.92672948,16532.33503,48.40810211,1.423343994,0.175757052,0.20168842,0,15.6,"34,152","34,164"
MS,Perry,,Alabama,1105,53,-87.02082825,32.83620834,171.8,0.101770812,0.610624873,0,40,3873.2,6.6541576,11.37822624,18.03238384,29.66669814,6622.948919,68.39769616,1.07638561,0.283259371,0.160513644,0.047209895,9,"9,683","9,574"
MS,Pike,,Alabama,1109,55,-85.99523926,32.05698776,222.2,0.988349456,0.658899638,0.0599,25.9,8644.384,19.20782125,27.02805706,46.23587831,57.40903979,12163.84206,36.44487674,2.218912429,1.960545913,0.562327122,0.018237636,15.7,"33,376","33,286"
MS,Pontotoc,,Mississippi,28115,1425,-88.82564545,34.36027908,176.4,0.549273021,0.549273021,0.0323102,15.6,4822.272,8.506487808,7.455680933,15.96216874,78.54925393,4226.576493,13.6729312,6.172180125,0.186934606,0.156891545,0.023366826,14.7,"30,912","31,550"
MS,Prentiss,,Mississippi,28117,1426,-88.73397064,34.50351715,232.8,0.629227623,0.393267264,0.0393267,19.5,4936.035,11.49108948,8.115630614,19.60672009,83.76325368,3486.095625,13.77195759,1.214590916,0.130558633,0.114733344,0.007912644,12,"25,313","25,256"
MS,Rankin,,Mississippi,28121,1428,-89.73664856,32.04552841,134.9,0.837441751,0.479502938,0.148578375,9.7,14430.69,19.46700081,37.58106349,57.0480643,76.32275786,27858.4607,18.72585918,2.679763023,1.111448484,0.16029149,0.064257822,29.6,"148,770","150,228"
MS,Scott,,Arkansas,5127,145,-93.70724487,34.75561905,195.8,0.374076499,0.467595623,0,20.8,2186.08,4.28034464,0.093430747,4.373775387,85.34674619,47.71743968,0.454019407,6.961630909,3.373987359,1.69144485,0.026707024,11.8,"10,510","10,277"
MS,Simpson,,Kentucky,21213,1065,-86.60256958,36.88702393,224.4,1.009761023,0.673174015,0.168293504,16,2878.4,6.4591296,3.762730963,10.22186056,86.22958389,1676.79633,9.320713338,1.875685347,0.640618688,0.207768223,0.023085358,12.8,"17,990","18,083"
MS,Smith,,Mississippi,20183,945,-99.07012939,40.00391388,218.8,0.7959671,1.061289467,0,12.2,450.546,0.985794648,0.020971409,1.006766057,96.34051389,9.584739152,0.259538022,1.479366727,0.181676616,0.285491825,0.077861407,11.9,"3,693","3,632"
MS,Stone,,Arkansas,5137,150,-92.21183014,36.11925888,183.6,0.800384184,0.640307348,0,21.5,2672.45,4.9066182,0.020254662,4.926872862,96.11102146,11.03195091,0.088752622,1.266741972,0.363078909,0.661610457,0.024205261,14,"12,430","12,539"
MS,Sunflower,,Mississippi,28133,1434,-90.45857239,33.99358368,257,0.436427117,0.327320338,0.072737853,39.3,10580.739,27.19249923,50.18953663,77.38203586,25.16129032,19529.00258,72.53650255,1.371816638,0.278438031,0.15959253,0.033955857,14.1,"26,923","26,407"
MS,Tallahatchie,,Mississippi,28135,1435,-90.45857239,33.99358368,241.2,0.406476526,0.338730438,0,32.9,4810.967,11.6040524,19.80277127,31.40682367,36.28560281,8210.104175,56.14514241,5.631421511,0.754324359,0.208089478,0.071530758,8.9,"14,623","14,394"
MS,Tate,,Mississippi,28137,1436,-90.20075226,34.5608139,263.1,0.67366331,0.177279818,0.035456,19.2,5446.656,14.33015194,22.53865687,36.86880881,66.09083985,8566.574257,30.1980198,2.212144291,0.225022502,0.214636848,0.006923769,16.2,"28,368","28,201"
MS,Tippah,,Mississippi,28139,1437,-89.02045441,34.99053192,283.2,0.453741095,0.317618767,0,18.2,4018.924,11.38159277,9.87043946,21.25203223,78.28355524,3485.324668,15.78355524,4.430550558,0.15293271,0.15293271,0.004498021,13.7,"22,082","22,190"
MS,Tishomingo,,Mississippi,28141,1438,-88.10944366,34.89885712,297.3,0.566426365,0.978372812,0,17.1,3336.039,9.918043947,1.527491074,11.44553502,93.53340479,513.7877813,2.63359363,2.822436584,0.107181136,0.163323636,0.005103864,10.9,"19,509","19,491"
MS,Tunica,,Mississippi,28143,1439,-90.40128326,34.42903519,381.4,0.943574259,0.566144556,0,28.9,2988.838,11.39942813,28.88977536,40.2892035,23.0655038,7574.665801,73.24178883,2.273149007,0.556689553,0.129894229,0.046390796,19,"10,342","10,234"
MS,Union,,Arkansas,5139,151,-92.06285858,33.00236893,203.3,0.671190991,0.696049917,0.0497179,19.7,7911.126,16.08331916,26.81048921,42.89380837,61.77381782,13187.64841,32.83940537,3.506328202,0.470712553,0.305002522,0.026417541,15.5,"40,158","39,887"
MS,Walthall,,Mississippi,28147,1441,-90.25231171,31.35797882,210.9,0.538394239,0.672992799,0.06729928,27.6,4037.604,8.515306836,13.65919572,22.17450256,52.74234281,6476.621965,44.27248592,1.541151331,0.155410218,0.317295862,0.019426277,9.7,"14,629","14,599"
MS,Warren,,Illinois,13301,506,-82.86688995,33.43781662,206.7,0.18115942,0,0,27.7,1511.866,3.125027022,6.930675801,10.05570282,36.56153582,3353.011999,61.43297909,0.925608502,0.359958862,0.154268084,0,23.6,"5,458","5,442"
MS,Washington,,Alabama,1129,65,-88.45322418,31.43246651,234.8,0.178210764,0.356421528,0,22.4,3785.824,8.889114752,9.841321272,18.73043602,65.15556567,4191.363404,24.79949946,0.858881747,0.102383255,7.929014277,0.051191627,18.5,"16,901","16,756"
MS,Wayne,,Georgia,13305,508,-81.65794373,31.54132462,197.6,0.701192026,0.701192026,0.0333901,20.8,6144.112,12.14076531,11.49579094,23.63655625,72.25821456,5817.707964,19.69500648,5.711153194,0.531579122,0.2724343,0.019934217,11.6,"29,539","30,104"
MS,Wilkinson,,Georgia,13319,515,-83.43411255,32.90496445,268.3,0.107227107,0.536135535,0,20.9,1911.932,5.129713556,9.403902937,14.53361649,57.81658475,3504.995504,38.31433651,2.237791488,0.324166057,0.209139391,0.01045697,13,"9,148","9,104"
MS,Winston,,Alabama,1133,67,-87.6281662,34.30871201,277.1,0.414078675,0.621118012,0.0414079,18.9,4508.406,12.49279303,0.310465402,12.80325843,94.90687796,112.0409246,0.469694494,2.609867669,0.240973697,0.567717693,0.0326744,17.3,"23,854","23,805"
MS,Yalobusha,,Mississippi,28161,1448,-89.50746155,34.17120361,362,0.488758553,0.407298794,0,22.4,2789.024,10.09626688,16.96533701,27.06160389,59.99368986,4686.557186,37.64000631,1.191039596,0.157753589,0.236630383,0.007887679,13.6,"12,451","12,471"
MS,Yazoo,,Mississippi,28163,1449,-90.34971619,33.01382828,196.5,0.359492397,0.503289355,0,34.2,9362.934,18.39816531,30.4641628,48.86232811,37.33119544,15503.39074,56.62925352,4.635667201,0.441831463,0.21022626,0.014252628,12.9,"27,377","27,264"
MO,Adair,,Kentucky,19001,755,-94.24582672,41.5050621,287,0.402468473,0.670780789,0.134156158,11.9,858.109,2.46277283,0.029634375,2.492407205,97.72194741,10.32556625,0.143191877,1.314761781,0.286383754,0.052069773,0.013017443,30.5,"7,211","7,092"
MO,Andrew,,Missouri,29003,1451,-94.59533691,40.14142609,139.8,0.23016284,0.28770355,0.11508142,9.5,1642.645,2.29641771,0.09786,2.39427771,96.24081892,69.99999997,0.404834885,1.677173096,0.433751663,0.266034353,0,24,"17,291","17,350"
MO,Atchison,,Kansas,20005,856,-95.5750885,39.6544075,159.4,0.726700176,0.726700176,0.181675044,16.6,2723.894,4.341887036,1.304397212,5.646284248,89.52966202,818.3169463,4.987000709,2.263058379,0.413613803,0.508154101,0.047270149,22.3,"16,409","16,380"
MO,Audrain,,Missouri,29007,1453,-92.29204559,39.34501266,180.1,0.618070846,0.502182563,0.0386294,18.7,4877.334,8.784078534,3.012100648,11.79617918,88.57769595,1672.460104,6.412315406,2.604880724,0.450468095,0.317286224,0.015668455,12.6,"26,082","26,021"
MO,Barry,,Michigan,26015,1205,-85.55405426,42.77130127,152.6,0.320507414,0.590408394,0.0337376,9.3,5523.549,8.428935774,0.313993074,8.742928848,95.46076758,205.7621717,0.346441789,2.25778649,0.358271509,0.424179947,0.0084498,12.8,"59,393","59,702"
MO,Barton,,Kansas,20009,858,-99.03575897,38.69184113,152.9,0.69381048,0.839875844,0.182581705,14.4,3901.248,5.965008192,0.549341843,6.514350035,83.44294283,359.2817807,1.326154513,13.30852063,0.191515502,0.401098504,0.028908,15.2,"27,092","26,775"
MO,Bates,,Missouri,29013,1456,-94.61251831,38.39390182,238.1,0.542691751,0.663289918,0.0602991,14.1,2313.81,5.50918161,0.327721627,5.836903237,95.58331867,137.6403307,0.838758871,1.61299783,0.15836706,0.551351985,0.011730893,13.8,"16,410","16,417"
MO,Benton,,Arkansas,5007,85,-93.87913513,36.29114914,167,0.660281197,0.631393895,0.103168937,10.8,27091.908,45.24348636,5.00989133,50.25337769,76.62680323,2999.934928,1.195903117,15.48891068,2.821463908,1.554177077,0.28643845,10.6,"250,851","258,291"
MO,Bollinger,,Missouri,29017,1458,-89.85124207,37.58603287,290.5,0.161368404,0.484105212,0,18.3,2225.463,6.464970015,0.09144112,6.556411135,97.36309957,31.47714957,0.258836852,0.792687859,0.210304942,0.590471568,0,9.4,"12,161","12,052"
MO,Boone,,Arkansas,5009,86,-93.30044556,36.49741364,265.6,0.618346059,0.672115281,0.0537692,16.5,6142.785,16.31523696,0.171485634,16.48672259,95.21990082,64.56537423,0.173427635,1.826409777,0.414600439,0.669322277,0.056905943,46.8,"37,229","37,304"
MO,Buchanan,,Iowa,19019,764,-91.82221222,42.30147552,194.2,0.332731248,0.475330355,0,10.3,2171.652,4.217348184,0.115266846,4.33261503,97.07033114,59.35470947,0.281515412,1.159461781,0.429430289,0.104971848,0.004771448,20.5,"21,084","20,992"
MO,Butler,,Alabama,1013,7,-86.86040497,31.95958519,186,0.837603469,0.492707923,0.0492708,25.8,5192.508,9.65806488,16.16788346,25.82594834,54.06024729,8692.410464,43.1899556,0.911825082,0.830667876,0.281663245,0.033417673,15.6,"20,126","19,998"
MO,Caldwell,,Kentucky,21033,975,-87.86880493,36.95005035,208.1,0.785854617,0.785854617,0,18.8,2385.72,4.96468332,1.350495915,6.315179235,92.05175601,648.9648799,5.113986445,0.993530499,0.254158965,0.115526802,0.015403574,17.9,"12,690","12,568"
MO,Callaway,,Missouri,29027,1463,-92.0112915,38.57151794,165.8,0.491620112,0.558659218,0.067039106,13.9,6218.721,10.31063942,3.356482622,13.66712204,91.01777497,2024.416539,4.524948119,1.594784806,0.532346837,0.460164215,0.033835604,20.5,"44,739","45,078"
MO,Camden,,Georgia,13039,377,-81.46887207,31.03139305,240.1,0.672727622,0.845714725,0.076883157,13.6,7145.848,17.15718105,24.02835713,41.18553817,71.22324946,10007.64562,19.04658207,5.127392948,1.397660008,0.455328331,0.138578188,21.3,"52,543","53,008"
MO,Carroll,,Arkansas,5015,89,-93.87340546,36.49741364,253.1,0.540657439,1.838235294,0.0360438,16.6,4605.504,11.65653062,0.189327579,11.8458582,84.02681629,74.80346852,0.269620345,12.71223493,0.582962909,0.816148073,0.058296291,17.3,"27,744","27,646"
MO,Carter,,Kentucky,21043,980,-82.78094482,38.24493408,217.7,0.661205598,0.514271021,0.073467289,19.7,5363.128,11.67552966,0.310016737,11.98554639,97.15007215,142.4054834,0.523088023,1.158008658,0.165945166,0.234487734,0.007215007,12.2,"27,224","27,046"
MO,Cass,,Illinois,17017,569,-90.51013947,39.98672485,218.6,0.608087565,0.608087565,0.076010946,12.2,1570.018,3.432059348,0.781548841,4.213608189,79.38718663,357.5246298,2.778185017,16.79372526,0.315203049,0.109954552,0.007330303,25.3,"12,869","12,676"
MO,Cedar,,Iowa,19031,770,-91.34666443,41.60819244,102.7,0.488838195,0.706099614,0.10863071,7.3,1340.426,1.376617502,0.0530085,1.429626002,96.74577004,51.61489802,0.281096275,1.53521812,0.421644413,0.124331045,0.010811395,14.9,"18,362","18,454"
MO,Chariton,,Missouri,29041,1470,-92.83635712,39.23041916,172.6,0.129971406,1.03977125,0,13.3,1009.736,1.742804336,0.259365057,2.002169393,96.33507853,150.269442,1.979312987,0.510790448,0.089388328,0.229855702,0,15.8,"7,592","7,516"
MO,Christian,,Illinois,17021,571,-89.02618408,39.6544075,185.7,0.501593296,0.796648177,0.088516464,12.7,4260.342,7.911455094,0.880721311,8.792176405,95.77873563,474.2710343,1.413793103,1.353448276,0.474137931,0.117816092,0.020114943,26.5,"33,546","33,309"
MO,Clark,,Arkansas,5019,91,-92.87646484,34.16547394,218.9,0.841601701,0.48724309,0.088589653,22.5,5094.45,11.15175105,11.56585657,22.71760762,70.3500761,5283.625658,23.33550772,4.026962383,0.521852577,0.365296804,0.021743857,12.3,"22,642","22,657"
MO,Clay,,Alabama,1027,14,-86.01242065,33.09404373,276.9,0.295159386,0.442739079,0,18.4,2483.08,6.87564852,5.493034557,12.36868308,80.2899799,1983.761126,14.69997129,2.863910422,0.165087568,0.39477462,0,31.9,"13,495","13,492"
MO,Clinton,,Illinois,17027,574,-89.70800781,38.41109085,216.6,0.475473492,0.977362179,0.079245582,8.5,3213.765,6.96101499,2.869184655,9.830199645,92.06609819,1324.646655,3.503522059,2.801758381,0.442243525,0.211853186,0.029129813,18.6,"37,809","37,729"
MO,Cole,,Missouri,29051,1475,-92.4925766,38.42827988,134.4,0.796791933,0.862102747,0.104497303,11.9,9136.82,12.27988608,11.43548528,23.71537136,83.23068825,8508.545599,11.08172128,2.362152915,1.258060271,0.281616002,0.057902356,31.7,"76,780","76,631"
MO,Cooper,,Missouri,29053,1476,-93.05980682,38.69184113,270.5,0.909866363,0.682399773,0.170599943,14.4,2536.704,6.86178432,3.251473625,10.11325795,89.50627805,1202.023521,6.823475939,1.318106926,0.437475143,0.278393273,0.017044486,20.5,"17,616","17,712"
MO,Crawford,,Arkansas,5033,98,-94.48074341,35.65516663,190.6,0.453830818,0.486247305,0.081041218,14.4,8912.736,16.98767482,1.325419626,18.31309444,86.79860528,695.3932978,1.123522955,6.069606767,1.410860722,2.148576225,0.030670885,12.5,"61,894","62,267"
MO,Dade,,Georgia,13083,398,-85.61135101,34.97907257,217.9,0.488132284,0.427115748,0.0610165,16.2,2624.724,5.719273596,0.301400255,6.020673851,94.96783503,138.3204474,0.853724524,1.755546203,0.685384477,0.390789395,0.030060723,14.9,"16,202","16,257"
MO,Dallas,,Alabama,1047,24,-86.91196442,32.66432571,304.7,0.455515332,0.359617367,0.047949,34.6,14148.978,43.11193597,86.19702956,129.3089655,28.9274304,28289.14656,69.17845733,0.705157462,0.32861707,0.178000913,0.013692378,13.2,"40,893","40,008"
MO,Daviess,,Indiana,18027,676,-86.9005127,38.9038353,182.1,0.580524917,0.488863088,0.0611079,14.6,4794.056,8.729975976,0.311743831,9.041719807,93.83215369,171.1937565,0.52135996,4.151921132,0.50872093,0.195904954,0.018958544,16.8,"32,836","32,969"
MO,Dent,,Missouri,29065,1482,-91.2148819,37.41414261,136.4,0.383264133,0.574896199,0.063877355,21.5,3357.44,4.57954816,0.07482355,4.65437171,95.93791914,54.8559749,0.351280577,0.945264099,0.261863703,0.862234144,0.044708437,12.6,"15,616","15,387"
MO,Douglas,,Colorado,8035,232,-104.6564713,39.56846237,80.6,0.648364152,0.600690317,0.12395197,3.4,10960.954,8.834528924,2.953699521,11.78822845,85.2283117,3664.639605,1.136741807,7.493738287,3.700278493,0.28129543,0.061303487,9.4,"322,381","328,632"
